Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","85","Groenland","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","56.377","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","85","Groenland","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","56.412","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","85","Groenland","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","56.481","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","85","Groenland","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","56.564","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","87","Guadeloupe","511","Population totale","3010","Population-Estimations","2012","2012","1000 personnes","404.448","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","87","Guadeloupe","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","402.829","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","87","Guadeloupe","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","401.314","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","87","Guadeloupe","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","400.255","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","87","Guadeloupe","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","399.763","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","87","Guadeloupe","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","399.672","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","87","Guadeloupe","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","399.848","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","88","Guam","511","Population totale","3010","Population-Estimations","2012","2012","1000 personnes","159.996","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","88","Guam","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","160.407","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","88","Guam","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","161.016","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","88","Guam","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","161.853","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","88","Guam","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","162.951","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","88","Guam","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","164.281","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","88","Guam","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","165.768","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","89","Guatemala","511","Population totale","3010","Population-Estimations","2012","2012","1000 personnes","15270.771","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","89","Guatemala","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","15595.816","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","89","Guatemala","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","15923.236","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","89","Guatemala","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","16252.429","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","89","Guatemala","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","16583.076","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","89","Guatemala","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","16914.97","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","89","Guatemala","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","17247.849","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","90","Guinée","511","Population totale","3010","Population-Estimations","2012","2012","1000 personnes","10652.031","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","90","Guinée","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","10892.817","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","90","Guinée","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","11150.982","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","90","Guinée","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","11432.088","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","90","Guinée","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","11738.429","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","90","Guinée","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","12067.519","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","90","Guinée","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","12414.293","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","61","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2012","2012","1000 personnes","1031.191","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","61","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","1076.413","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","61","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","1122.277","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","61","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1168.568","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","61","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1215.18","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","61","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1262.002","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","61","Guinée équatoriale","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","1308.975","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","175","Guinée-Bissau","511","Population totale","3010","Population-Estimations","2012","2012","1000 personnes","1604.979","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","175","Guinée-Bissau","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","1648.255","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","175","Guinée-Bissau","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","1692.437","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","175","Guinée-Bissau","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1737.202","X","Sources internationales sûres",""
